Kundennummer;Rechnungsnummer;Datum;Markt;Warengruppe;Position;Art. Nr.;Menge;Gewicht;Einheit;Artikelbezeichnung;Preis;Positionspreis;MwSt;EAN;Pfand;Aktion;MwSt. Code;Detailrichtpreis;
90032159;63954344;2026-05-09;BGH;Molkerei/Backwaren;170;020510;1;;Sc;Züger Bio Ricotta, 1,5 kg;12.43;12.43;0.32318;7640101090178;0;0;1;;
90032159;63954344;2026-05-09;BGH;Molkerei/Backwaren;180;012590;1;1.014;kg;Quality Brie Sandwich, 1/1 Laib ca. 1 kg;14.34;14.54076;0.37805976;2986872999995;0;0;1;;
90032159;63954344;2026-05-09;BGH;Molkerei/Backwaren;190;024673;1;;Ke;Quality Crème Fraîche, Sauerrahm 35%, 2,5 kg;24.76;24.76;0.64376;7610034514973;0;0;1;;
90032159;63954344;2026-05-09;BGH;Molkerei/Backwaren;200;016781;1;;Sc;Quality Grana Padano DOP, Flocken, 500 g;9.77;9.77;0.25402;2001678190008;0;0;7;;
90032159;63954344;2026-05-09;BGH;Molkerei/Backwaren;210;027310;1;;kg;Economy Butter, 10 x 1 kg;13.35;133.5;3.471;7610034508224;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;220;040972;3;;kg;Cherry Rispentomaten, 3 kg;8.75;78.75;2.0475;7610632984666;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;221;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;230;042303;1;6.635;kg;Kabis rot mittel, ca. 5 kg;2.2;14.597;0.379522;2904743999998;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;231;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;240;044747;1;;Bd;Schnittlauch gebündelt, 2 Bund à 100 g;5.71;11.42;0.29692;7640108600066;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;250;041217;1;;Bd;Cipollotte / Bundzwiebeln, gepackt, 2 Bund, ca. 3 St;2.56;5.12;0.13312;7610632974995;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;260;044270;1;;Bt;Radiesli Scheiben, 3 mm, 500 g;8.13;8.13;0.21138;7610514643261;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;270;044664;1;5;kg;Karotten Pfälzer gelb gewaschen, 5 kg;2.68;13.4;0.3484;2992584999994;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;271;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;280;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;1.15;11.5;0.299;7628072012832;0;1;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;281;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;290;044715;8;;St;Salanova Multiblatt assortiert, 8 St;2.5;160;4.16;7610632963678;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;291;000079;8;;St;Ifco LiftLock;3.2;25.6;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;300;040454;1;6;kg;Blumenkohl, ca. 7,5 kg;3.93;23.58;0.61308;2903704999992;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;301;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;310;040674;1;6;kg;Broccoli, ca. 6 kg;3.81;22.86;0.59436;2903734999993;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;311;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;320;040257;1;;kg;Auberginen, 5 kg;3.33;16.65;0.4329;7610632977958;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;330;045707;1;;kg;Zucchetti, 5 kg;2.02;10.1;0.2626;7610632980545;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;340;044400;2;3.254;kg;Rhabarber gepackt, ca. 1,5  kg;9.22;30.00188;0.78004888;2904010999997;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;350;045005;2;6;kg;Spinat, 3 kg;6.07;36.42;0.94692;2904065999997;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;351;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;360;045186;1;;Bd;Thymian Bund, 80 g;4.22;4.22;0.10972;7610632942604;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;370;044538;1;;Bt;Rosmarin, 250 g;8.81;8.81;0.22906;7610632969816;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;380;043598;1;;Bt;Minze, 250 g;8.81;8.81;0.22906;7610632977873;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;390;044980;10;;Bd;Spargeln grün, Europa, 1 kg;6.95;69.5;1.807;8437000507161;0;1;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;400;048827;1;;kg;Zitronen, 6 kg;2.85;17.1;0.4446;7610632320723;0;1;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;401;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;410;049127;6;;Kt;Champignons braun, frisch, 1 kg;9.22;55.32;1.43832;7610473014843;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;420;042360;3;4.266;kg;Kabis weiss mittel gefilmt, Stück, ca. 1 kg;2.86;12.20076;0.31721976;2904690999997;0;0;1;;
90032159;63954344;2026-05-09;BGH;Metzgerei;430;081540;1;2.688;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;16.9;45.4272;1.1811072;2945670999996;0;0;1;;
90032159;63954344;2026-05-09;BGH;Metzgerei;440;002109;3;9.847;kg;Schweins-Nierstück, lang, ca. 3 kg;10.99;108.21853;2.81368178;97610011597893;0;1;1;;
90032159;63954344;2026-05-09;BGH;Metzgerei;450;064180;1;;kg;Poulet Brust, tiefgekühlt, Brasilien, 160-180 g, 5 x 2 kg;12.5;125;3.25;17896295382217;0;0;1;;
90032159;63954344;2026-05-09;BGH;Metzgerei;460;078272;1;2.247;kg;Economy Trutenschinken, eckig, 1/2, Deutschland, ca. 2 kg;12.95;29.09865;0.7565649;2935177999995;0;0;1;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;470;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;480;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;63954344;2026-05-09;BGH;Früchte + Gemüse;490;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;10;000079;-18;;St;Ifco LiftLock;3.2;-57.6;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Metzgerei;10;001369;5;7.353;kg;Schweins-Filet ohne Strang, 3 x ca. 400 g;31.9;234.5607;6.0985782;97610011148811;0;0;1;;
90032159;63948309;2026-05-06;BGH;Food;10;345771;1;;Bt;American Sandwich Toast nature, 7 x 825 g;4.8;33.6;0.8736;83228850000596;0;0;1;;
90032159;63948309;2026-05-06;BGH;Food;20;100080;1;;Lt;Quality Rapsöl, 20 l;3.49;69.8;1.8148;7610034515147;0;1;1;;
90032159;63948309;2026-05-06;BGH;Food;30;235140;2;;Sa;Riso Gallo Arborio, 5 kg;34.58;69.16;1.79816;8001420000870;0;0;1;;
90032159;63948309;2026-05-06;BGH;Food;40;399030;1;;Gl;Pommery Senf Meaux, 500 g;11.81;11.81;0.30706;3158697781010;0;0;1;;
90032159;63948309;2026-05-06;BGH;Food;50;481660;3;;Ds;Mutti Tomaten Pelati, Gastronomia, 6 x 2,5 kg;7.2;129.6;3.3696;8005110043024;0;0;1;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;60;027310;1;;kg;Economy Butter, 10 x 1 kg;13.35;133.5;3.471;7610034508224;0;0;1;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;70;027220;1;;Kt;Emmi Premium Butterportionen, Würfel, 100 x 10 g;22.02;22.02;0.57252;7610900031573;0;0;1;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;80;010131;1;;Pk;Berner Alphobelkäse AOP, gerollt, 600 g;27.95;27.95;0.7267;7600400001121;0;0;1;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;90;022600;1;;Tp;Quality Vollmilch 3,5%, UHT, 12 x 1 l;1.28;15.36;0.39936;7610034507807;0;0;1;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;100;016781;2;;Sc;Quality Grana Padano DOP, Flocken, 500 g;9.77;19.54;0.50804;2001678190008;0;0;7;;
90032159;63948309;2026-05-06;BGH;Molkerei/Backwaren;110;016601;2;;kg;Quality Grana Padano DOP, gerieben, 1 kg;16.24;32.48;0.84448;4388040340352;0;0;7;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;120;044400;2;3.084;kg;Rhabarber gepackt, ca. 1,5  kg;6.8;20.9712;0.5452512;2904010999997;0;1;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;130;044861;2;4.79;kg;Knollensellerie gepackt, 3 St ca. 2,4 kg;2.92;13.9868;0.3636568;2904751999997;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;140;045080;1;0.86;kg;Stangensellerie gepackt, 1 - 2 St / ca. 800 g;4.11;3.5346;0.0918996;2904130999990;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;150;091930;1;;kg;Ditzler Brunoise Gemüse, assortiert, TK, 4 x 1,25 kg;6.16;30.8;0.8008;7610247002038;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;160;040972;4;;kg;Cherry Rispentomaten, 3 kg;7.2;86.4;2.2464;7610632984666;0;1;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;161;000079;4;;St;Ifco LiftLock;3.2;12.8;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;170;044549;1;;kg;Rucola / Rauke, 1 kg;13.45;13.45;0.3497;7610632992456;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;180;047118;4;;kg;Erdbeeren Extra, 1 kg;5.89;23.56;0.61256;8437001876228;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;190;040174;2;;kg;Kartoffeln ganz, roh, geschält, festkochend, 5 kg;3.33;33.3;0.8658;7613399037231;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;200;040319;1;;Bt;Bärlauch, 1 kg;22.97;22.97;0.59722;7610794240761;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;210;045005;1;3;kg;Spinat, 3 kg;6.07;18.21;0.47346;2904065999997;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;211;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;220;045882;1;;kg;Zwiebeln gross, 10 kg;1.64;16.4;0.4264;7628072003557;0;0;7;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;221;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;230;045914;1;;kg;Zwiebeln rot gross, 10 kg;2.02;20.2;0.5252;7613399003366;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;240;045186;1;;Bd;Thymian Bund, 80 g;4.22;4.22;0.10972;7610632942604;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;260;047896;2;;St;Premium Mango extra einzeln, ca. 450 g;6.66;13.32;0.34632;7610632000250;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;270;047947;1;;St;Melonen Charentais Import, 6 St;2.99;17.94;0.46644;7610632001035;0;1;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;280;044611;1;;kg;Rüebli / Karotten Gastro, gewaschen, Inland, 10 kg;1.73;17.3;0.4498;7628072012832;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;281;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;290;044107;1;;kg;Peperoni Tricolor, Import, 5 kg;4.28;21.4;0.5564;7610632977132;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;291;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;300;044715;8;;St;Salanova Multiblatt assortiert, 8 St;2.5;160;4.16;7610632963678;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;301;000079;8;;St;Ifco LiftLock;3.2;25.6;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;310;092960;1;;kg;Quality Morcheln, TK, 2 x 1 kg;40.57;81.14;2.10964;7610034505896;0;0;1;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;320;040329;1;;Bt;Basilikum, 1 kg;29.69;29.69;0.77194;7610632989975;0;0;1;;
90032159;63948309;2026-05-06;BGH;Metzgerei;330;001976;1;13.355;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;20.9;279.1195;7.257107;97610162230489;0;0;1;;
90032159;63948309;2026-05-06;BGH;Metzgerei;340;068141;2;;kg;Economy ASC Crevetten Black Tiger, easy peel, entdarmt, 8/12, tiefgekühlt, 1 kg;18.9;37.8;0.9828;7610034523524;0;0;7;;
90032159;63948309;2026-05-06;BGH;Nonfood;350;999530;2;;Pk;Kassenrolle 76/70/17 mm, Pack zu 10 Rollen;11.97;23.94;1.93914;7610588111130;0;0;2;;
90032159;63948309;2026-05-06;BGH;Nonfood;360;999640;3;;Pk;Thermorolle  57/28/8 mm, Pack zu 5 Rollen;4.15;12.45;1.00845;7610588111123;0;0;2;;
90032159;63948309;2026-05-06;BGH;Nonfood;370;999610;2;;Pk;Thermorolle  80/80/12 mm, Pack zu 5 Rollen;9.98;19.96;1.61676;7610588111086;0;0;2;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;380;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;63948309;2026-05-06;BGH;Früchte + Gemüse;390;000079;6;;St;Ifco LiftLock;3.2;19.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;10;000079;-29;;St;Ifco LiftLock;3.2;-92.8;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;10;044715;8;;St;Salanova Multiblatt assortiert, 8 St;1.78;113.92;2.96192;7610632963678;0;1;1;;
90032159;63941583;2026-05-02;BGH;Food;10;213411;1;;kg;Economy Spaghetti, 5 kg;1.59;7.95;0.2067;4388040200779;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;10;511101;2;;Gl;Quality Kapernäpfel mit Stiel, 1,695 kg;21.7;43.4;1.1284;7610034524897;0;0;1;;
90032159;63941583;2026-05-02;BGH;Nonfood;10;930270;5;;Pk;VC999 Vakuumbeutel, 90 µm, 160 x 210 mm, Pack zu 100 Stück;5.09;25.45;2.06145;7640144910204;0;1;2;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;11;000079;8;;St;Ifco LiftLock;3.2;25.6;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;20;040026;3;;Tt;Raclette Kartoffeln, 2,5 kg;4.11;12.33;0.32058;7613399023012;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;20;100080;1;;Lt;Quality Rapsöl, 20 l;3.49;69.8;1.8148;7610034515147;0;1;1;;
90032159;63941583;2026-05-02;BGH;Nonfood;20;930430;4;;Pk;VC999 Vakuumbeutel, 90 µm, 300 x 400 mm, Pack zu 100 Stück;16.59;66.36;5.37516;7640144910266;0;1;2;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;30;045005;1;3;kg;Spinat, 3 kg;6.07;18.21;0.47346;2904065999997;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;30;391050;1;;Ds;Quality Tomatenmark dreifach konzentriert, 6 x 800 g;4.24;25.44;0.66144;7610034509535;0;0;1;;
90032159;63941583;2026-05-02;BGH;Nonfood;30;930230;5;;Pk;VC999 Vakuumbeutel, 90 µm, 180 x 260 mm, Pack zu 100 Stück;6.79;33.95;2.74995;7640144910211;0;1;2;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;31;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;40;000079;3;;St;Ifco LiftLock;3.2;9.6;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Metzgerei;40;001976;1;6.275;kg;Quality GGAP Lachs Filet, mit Haut, grätenarm, ca. 1,0 - 1,4 kg;19.4;121.735;3.16511;97610162230489;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;40;511410;1;;Ds;Economy Sweet Corn - Maiskörner, 6 x 2,125 kg;5.14;30.84;0.80184;7610034526075;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;50;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Food;50;569390;1;;Ke;Hero Roux weiss Express glutenfrei, 2kg;29.27;29.27;0.76102;7614200104890;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;60;125410;1;;Lt;Economy Olivenöl extra vergine Spanien, 5 l;8.2;41;1.066;8413080025689;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;70;115081;1;;Lt;Quality Frito 2000 Gold, Frittieröl, 20 l;4.96;99.2;2.5792;7610034515079;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;80;235140;2;;Sa;Riso Gallo Arborio, 5 kg;34.58;69.16;1.79816;8001420000870;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;90;565650;2;;Kt;Heinz Tomato Ketchup, Beutel Cube, 100 x 20 g;19.72;39.44;1.02544;5413226100075;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;100;399030;1;;Gl;Pommery Senf Meaux, 500 g;11.81;11.81;0.30706;3158697781010;0;0;1;;
90032159;63941583;2026-05-02;BGH;Food;110;100431;2;;Fl;Blaze Balsamicosauce, dickflüssig, 380 ml;7.6;15.2;0.3952;8015352303909;0;1;1;;
90032159;63941583;2026-05-02;BGH;Nearfood;120;992830;4;;Kt;Quality Handtuch W-Falz, 2-lagig, weiss, 15 x 125 St;29.39;117.56;9.52236;7610034509610;0;1;3;;
90032159;63941583;2026-05-02;BGH;Nearfood;130;813141;1;;Bi;Topmatic Plus Geschirrspülmittel, 25 kg;327.2;327.2;26.5032;4028159012190;0;0;2;;
90032159;63941583;2026-05-02;BGH;Molkerei/Backwaren;140;096261;4;;Pk;Quality Vollei flüssig Import, Bodenhaltung, pasteurisiert, 1 kg;7.8;31.2;0.8112;7610034507609;0;0;1;;
90032159;63941583;2026-05-02;BGH;Molkerei/Backwaren;150;024440;1;;Tp;Quality Vollrahm 35%, UHT, 12 x 1 l;5.9;70.8;1.8408;7610034505315;0;0;1;;
90032159;63941583;2026-05-02;BGH;Molkerei/Backwaren;160;025040;1;;Kt;Quality Kaffeerahm Portionen 15%, UHT, 200 x 12 g;11.3;11.3;0.2938;7610034505124;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;170;045707;1;;kg;Zucchetti, 5 kg;2.26;11.3;0.2938;7610632980545;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;180;040454;1;7.03;kg;Blumenkohl, ca. 7,5 kg;4.17;29.3151;0.7621926;2903704999992;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;181;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;190;040674;1;6;kg;Broccoli, ca. 6 kg;2.95;17.7;0.4602;2903734999993;0;1;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;191;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;200;044664;1;5;kg;Karotten Pfälzer gelb gewaschen, 5 kg;2.68;13.4;0.3484;2992584999994;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;201;000079;1;;St;Ifco LiftLock;3.2;3.2;0;2000007960008;0;0;0;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;210;040257;1;;kg;Auberginen, 5 kg;2.68;13.4;0.3484;7610632977958;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;220;044411;1;;Bd;Spargeln weiss, 18 mm+, 6 x 1 kg;7.6;45.6;1.1856;7628072012351;0;1;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;230;044980;5;;Bd;Spargeln grün, Europa, 1 kg;10.23;51.15;1.3299;8437000507161;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;240;041556;5;;Ne;Eschalotten, gepackt, 1 kg;4.17;20.85;0.5421;7610632974964;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;250;047118;3;;kg;Erdbeeren Extra, 1 kg;6.13;18.39;0.47814;8437001876228;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;260;047247;1;;St;Feigen frisch, 6 St;1.9;11.4;0.2964;7610632000922;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;270;049135;4;;kg;Champignons weiss, frisch, 1 kg;8.53;34.12;0.88712;7610632995211;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;280;044156;1;;Bt;Petersilie gekraust, gepackt, 500 g;7.38;7.38;0.19188;7610632995082;0;0;1;;
90032159;63941583;2026-05-02;BGH;Metzgerei;290;071911;1;;kg;Quality Chicken Nuggets Premium, paniert, frittiert, tiefgekühlt, Polen, 2 kg;15.9;31.8;0.8268;7610162403590;0;0;7;;
90032159;63941583;2026-05-02;BGH;Metzgerei;300;085662;1;1.021;kg;Bauernspeck schwarz 1/2 ohne Schwarte/Knorpel, ca. 900g;32.3;32.9783;0.8574358;2943444999999;0;0;1;;
90032159;63941583;2026-05-02;BGH;Metzgerei;310;087443;2;0.877;kg;Appenzeller Mostbröckli 1/2, IGP, ca. 450 g;63.9;56.0403;1.4570478;2976861999990;0;0;1;;
90032159;63941583;2026-05-02;BGH;Früchte + Gemüse;320;000079;2;;St;Ifco LiftLock;3.2;6.4;0;2000007960008;0;0;0;;
90032159;63931671;2026-04-29;BGH;Früchte + Gemüse;10;000079;-39;;St;Ifco LiftLock;3.2;-124.8;0;2000007960008;0;0;0;;
90032159;63931671;2026-04-29;BGH;Food;10;410250;1;;kg;Barilla Hörnli, 5 kg;3.76;18.8;0.4888;8076809528382;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;20;438011;2;;Sc;Picosa Antipasti Piccadolce mit Frischkäse, 1,1 kg;39.32;78.64;2.04464;7610473001614;0;0;1;;
90032159;63931671;2026-04-29;BGH;Früchte + Gemüse;30;044549;1;;kg;Rucola / Rauke, 1 kg;13.45;13.45;0.3497;7610632992456;0;0;1;;
90032159;63931671;2026-04-29;BGH;Molkerei/Backwaren;40;024673;2;;Ke;Quality Crème Fraîche, Sauerrahm 35%, 2,5 kg;24.76;49.52;1.28752;7610034514973;0;0;1;;
90032159;63931671;2026-04-29;BGH;Nearfood;50;975792;2;;Pk;Quality Einweghandschuhe Nitril, Grösse L, schwarz, 100 St;8.9;17.8;1.4418;7610034546639;0;0;2;;
90032159;63931671;2026-04-29;BGH;Nearfood;60;975802;4;;Pk;Quality Einweghandschuhe Nitril, Grösse XL, schwarz, 100 St;9.97;39.88;3.23028;7610034546646;0;0;2;;
90032159;63931671;2026-04-29;BGH;Food;70;349611;2;;Kt;Hardy's Hüppen Topolinos, 300 Stück;33.5;67;1.742;7610666001025;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;80;372081;2;;Bt;Quality Mandeln gehobelt, 1 kg;15.76;31.52;0.81952;7610034535121;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;90;428120;2;;Fl;Nectaflor Blütenhonig, 2,8 kg;30.22;60.44;1.57144;7610184010080;0;0;1;;
90032159;63931671;2026-04-29;BGH;Früchte + Gemüse;100;048787;1;;kg;Trauben gemischt weiss / blau, 5 kg;6.13;30.65;0.7969;7610632261217;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;110;235440;1;;Lt;Quality Weissweinessig 4.5°, 10 l;2.84;28.4;0.7384;7610034516724;0;0;1;;
90032159;63931671;2026-04-29;BGH;Wein;120;611120;1;;Bx;Monvallon Vin Blanc, 10 l BiB;16.59;16.59;1.34379;7610593415353;0;1;3;;
90032159;63931671;2026-04-29;BGH;Food;130;235140;2;;Sa;Riso Gallo Arborio, 5 kg;34.58;69.16;1.79816;8001420000870;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;140;100080;1;;Lt;Quality Rapsöl, 20 l;3.52;70.4;1.8304;7610034515147;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;150;111060;1;;Pk;Transgourmet Puderzucker, 6 x 500 g;1.71;10.26;0.26676;07610815093284;0;0;1;;
90032159;63931671;2026-04-29;BGH;Food;160;512710;1;;Ds;Quality Cayennepfeffer gemahlen, 350 g;7.68;7.68;0.19968;7610034519824;0;0;1;;
90032159;63931671;2026-04-29;BGH;Metzgerei;170;085662;1;1.408;kg;Bauernspeck schwarz 1/2 ohne Schwarte/Knorpel, ca. 900g;32.3;45.4784;1.1824384;2943444999999;0;0;1;;
90032159;63931671;2026-04-29;BGH;Metzgerei;180;081540;2;6.44;kg;Quality Bratspeck ohne Schwarte, ohne Knorpel, 1/1, ca. 3 kg;12.99;83.6556;2.1750456;2945670999996;0;1;1;;
90032159;63931671;2026-04-29;BGH;Molkerei/Backwaren;190;010436;2;3.323;kg;Quality Emmentaler AOP, ca. 1,5 kg;14.5;48.1835;1.252771;2900196999998;0;0;1;;
90032159;63931671;2026-04-29;BGH;Molkerei/Backwaren;200;013702;2;6.475;kg;Quality Raclette, eckig, 1/2 Laib ca. 3,2 kg;10.93;70.77175;1.8400655;2953272999993;0;0;1;;
90032159;63931671;2026-04-29;BGH;Früchte + Gemüse;210;040174;2;;kg;Kartoffeln ganz, roh, geschält, festkochend, 5 kg;3.33;33.3;0.8658;7613399037231;0;0;1;;
